objectid,pid,title,archival_call_number,archival_collection,finding_aid_ark,contributing_institution,contributing_institution_valueURI,creator,personal_creator_valueURI,description,language,subject,topical_subject_fast_valueURI,location,geographic_subject_fast_valueURI,event_subject,event_subject_valueURI,extent,dcmi_type_valueURI,aat_genre,aat_genre_valueURI,dcmi_type,type_of_resource,imt_type,rights_management,rights_management_valueURI,date_original,ark,local_id,file_name_tif,date_modified,digital_collection,digital_collection_ark,image_manipulation,file_size,resolution,colorspace,bits_per_sample,samples_per_pixel,height,digital_origin,filename,identifier,format,display_template,object_location,image_small,image_thumb,image_alt_text,sensitive
lippisch_093,Lippisch_90,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Duck-wing as Delta O: a model.,zxx,"Airplanes--Models;Aerodynamics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/798195;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,10.8x7.6 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9zg16,Lippisch_90,0243_Lippisch_DW_12-28-09f.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,839833 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-28-09f.jpg,0243_lippisch_dw_12-28-09f,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-28-09f.jpg,/objects/smalls/0243_lippisch_dw_12-28-09f_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-28-09f_th.jpg,,
lippisch_094,Lippisch_93,Sea Board Air Foil,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Sea Board Air Foil conceptual drawing.,zxx,Airplanes--Design and construction;Drawing,http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/897725,,,,,40.6x55.9 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950,https://n2t.net/ark:/87292/w9k83g,Lippisch_93,0243_Lippisch_CDOversized_4.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2125592 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2122,reformatted digital,0243_lippisch_cdoversized_4.jpg,0243_lippisch_cdoversized_4,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_cdoversized_4.jpg,/objects/smalls/0243_lippisch_cdoversized_4_sm.jpg,/objects/thumbs/0243_lippisch_cdoversized_4_th.jpg,,
lippisch_095,Lippisch_96,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Rocket-powered tailless models (RRG, OPEL).",zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes, Tailless",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803672,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x5.7 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w95z5d,Lippisch_96,0243_Lippisch_DW_12-31-17.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,766813 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-31-17.jpg,0243_lippisch_dw_12-31-17,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-31-17.jpg,/objects/smalls/0243_lippisch_dw_12-31-17_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-31-17_th.jpg,,
lippisch_096,Lippisch_97,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Rocket-powered tailless models (RRG, OPEL).",zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes, Tailless",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803672,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x5.7 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w92846,Lippisch_97,0243_Lippisch_DW_12-31-18.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,738676 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-31-18.jpg,0243_lippisch_dw_12-31-18,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-31-18.jpg,/objects/smalls/0243_lippisch_dw_12-31-18_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-31-18_th.jpg,,
lippisch_097,Lippisch_98,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Rocket-powered tailless models (RRG, OPEL).",zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes, Tailless",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803672,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x8.9 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9xg0h,Lippisch_98,0243_Lippisch_DW_12-31-19.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,953427 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-31-19.jpg,0243_lippisch_dw_12-31-19,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-31-19.jpg,/objects/smalls/0243_lippisch_dw_12-31-19_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-31-19_th.jpg,,
lippisch_098,Lippisch_105,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Storch V: demonstration flight, Berlin.",zxx,"Aeronautics--Flights;Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,5.7x8.9 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9184w,Lippisch_105,0243_Lippisch_DW_12-38-03.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,551261 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,1500,reformatted digital,0243_lippisch_dw_12-38-03.jpg,0243_lippisch_dw_12-38-03,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-38-03.jpg,/objects/smalls/0243_lippisch_dw_12-38-03_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-38-03_th.jpg,,
lippisch_099,Lippisch_94,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Rocket-powered tailless models (RRG, OPEL).",zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes, Tailless",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803672,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x5.7 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9fg05,Lippisch_94,0243_Lippisch_DW_12-31-15.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,722508 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-31-15.jpg,0243_lippisch_dw_12-31-15,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-31-15.jpg,/objects/smalls/0243_lippisch_dw_12-31-15_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-31-15_th.jpg,,
lippisch_100,Lippisch_99,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Rocket-powered tailless models (RRG, OPEL).",zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes, Tailless",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803672,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x8.9 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9ss0c,Lippisch_99,0243_Lippisch_DW_12-31-20.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,861038 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-31-20.jpg,0243_lippisch_dw_12-31-20,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-31-20.jpg,/objects/smalls/0243_lippisch_dw_12-31-20_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-31-20_th.jpg,,
lippisch_101,Lippisch_100,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,First Delta for Kohl (as in German Patent DRP 615).,zxx,Airplanes--Design and construction;Airplanes--Models;Delta wing airplanes,http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x3.8 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9nz64,Lippisch_100,0243_Lippisch_DW_12-33-01.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,430462 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-33-01.jpg,0243_lippisch_dw_12-33-01,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-33-01.jpg,/objects/smalls/0243_lippisch_dw_12-33-01_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-33-01_th.jpg,,
lippisch_102,Lippisch_101,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Storch V: demonstration flight, Berlin.",zxx,"Aeronautics--Flights;Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,5.7x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9j84j,Lippisch_101,0243_Lippisch_DW_12-38-01b.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,601957 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_12-38-01b.jpg,0243_lippisch_dw_12-38-01b,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_12-38-01b.jpg,/objects/smalls/0243_lippisch_dw_12-38-01b_sm.jpg,/objects/thumbs/0243_lippisch_dw_12-38-01b_th.jpg,,
